listing_id,listing_url,last_scraped,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,borough,property_type,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,geometry,bathrooms_number,is_bathroom_shared,time_since_first_review,time_since_last_review
20581903,https://www.airbnb.com/rooms/20581903,2024-09-04,2010-07-14,within an hour,100%,91-99%,f,3.0,13.0,"['email', 'phone']",t,t,Brooklyn,Private room in townhouse,Private room,2,1.0,1.0,"[""Single level home"", ""Cleaning products"", ""Dining table"", ""Smoke alarm"", ""Rice maker"", ""Window AC unit"", ""Induction stove"", ""Pool view"", ""Cooking basics"", ""Exterior security cameras on property"", ""Coffee"", ""Shower gel"", ""Portable fans"", ""Hot water kettle"", ""Refrigerator"", ""Conditioner"", ""Books and reading material"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Iron"", ""Free street parking"", ""Fire extinguisher"", ""Laundromat nearby"", ""Microwave"", ""Essentials"", ""Central heating"", ""Carbon monoxide alarm"", ""Bed linens"", ""Lock on bedroom door"", ""Hangers"", ""Shampoo"", ""Radiant heating"", ""Dishes and silverware"", ""Dedicated workspace"", ""Bathtub"", ""Park view"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Clothing storage: wardrobe"", ""Wifi""]",$78.00,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,3,3,3,3,194,29,2,91-95%,91-95%,81-90%,96-100%,96-100%,81-90%,91-95%,t,3,0,3,0,POINT (-73.91320037841797 40.661434173583984),1.0,True,3 years and more,2-4 weeks
785636257071993782,https://www.airbnb.com/rooms/785636257071993782,2024-04-07,2022-12-07,unknown,unknown,91-99%,t,1.0,1.0,"['email', 'phone']",t,t,Brooklyn,Entire rental unit,Entire home/apt,4,1.0,2.0,"[""Paid dryer \u2013 In building"", ""Air conditioning"", ""Essentials"", ""Carbon monoxide alarm"", ""TV"", ""Dedicated workspace"", ""Cooking basics"", ""Dishes and silverware"", ""Smoke alarm"", ""Cleaning products"", ""Hair dryer"", ""Central heating"", ""Wifi"", ""Washer"", ""Kitchen""]",$375.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,0,0,0,95,10,9,1,96-100%,96-100%,96-100%,96-100%,96-100%,91-95%,96-100%,f,1,1,0,0,POINT (-73.94807051093082 40.72001272101101),1.0,False,1-2 years,2-4 weeks
699509640357367932,https://www.airbnb.com/rooms/699509640357367932,2023-12-04,2022-08-22,within a few hours,100%,91-99%,f,1.0,1.0,"['email', 'phone']",f,t,Bronx,Entire home,Entire home/apt,2,1.0,1.0,"[""75\"" HDTV with Netflix"", ""Long term stays allowed"", ""Coffee"", ""Radiant heating"", ""Cooking basics"", ""Microwave"", ""Ethernet connection"", ""Dove shampoo"", ""Cleaning products"", ""Dishwasher"", ""Board games"", ""Dishes and silverware"", ""Shower gel"", ""Samsung  stainless steel electric stove"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Samsung  refrigerator"", ""Private hot tub"", ""Iron"", ""Carbon monoxide alarm"", ""Toaster"", ""Security cameras on property"", ""Bathtub"", ""Wifi"", ""Wine glasses"", ""Pool table"", ""Dove  conditioner"", ""Self check-in"", ""Dove  body soap"", ""Kitchen"", ""Room-darkening shades"", ""Hair dryer"", ""Air conditioning"", ""Private entrance"", ""Window guards"", ""Essentials"", ""Keypad"", ""Blender"", ""Freezer"", ""Smoke alarm"", ""Hot water"", ""Rice maker"", ""Bed linens"", ""Free street parking""]",$199.00,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,3,276,63,39,0,91-95%,91-95%,91-95%,96-100%,91-95%,91-95%,91-95%,f,1,1,0,0,POINT (-73.84175 40.89575),1.0,False,1-2 years,2-6 months
40203774,https://www.airbnb.com/rooms/40203774,2024-09-04,2019-07-08,unknown,unknown,unknown,f,2.0,2.0,"['email', 'phone']",t,t,Brooklyn,Entire rental unit,Entire home/apt,4,1.0,2.0,"[""Dishwasher"", ""Stove"", ""Smoke alarm"", ""Rice maker"", ""Washer"", ""Cooking basics"", ""Heating"", ""Shower gel"", ""Refrigerator"", ""Ceiling fan"", ""Long term stays allowed"", ""Conditioner"", ""TV with standard cable"", ""Ethernet connection"", ""Coffee maker: Keurig coffee machine, Nespresso, pour-over coffee"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Body soap"", ""Free street parking"", ""Dryer"", ""Iron"", ""Private entrance"", ""Fire extinguisher"", ""Laundromat nearby"", ""Microwave"", ""Essentials"", ""Carbon monoxide alarm"", ""Cleaning available during stay"", ""Bed linens"", ""Freezer"", ""Hangers"", ""Shampoo"", ""Indoor fireplace"", ""Dishes and silverware"", ""Oven"", ""Lockbox"", ""Extra pillows and blankets"", ""Self check-in"", ""First aid kit"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Wifi""]",$150.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,60,90,365,109,1,0,91-95%,91-95%,96-100%,91-95%,91-95%,91-95%,91-95%,t,2,2,0,0,POINT (-73.94489 40.67535),1.0,False,3 years and more,6-12 months
937917753543195362,https://www.airbnb.com/rooms/937917753543195362,2023-10-02,2021-06-16,within an hour,91-99%,100%,f,20.0,34.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,12,2.0,5.0,"[""Smoke alarm"", ""Kitchen"", ""Pets allowed"", ""TV"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Security cameras on property"", ""Wifi"", ""Dedicated workspace""]",$753.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,30,60,90,364,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,t,13,9,4,0,POINT (-73.98285 40.75479),1.0,False,unknown,unknown
51772649,https://www.airbnb.com/rooms/51772649,2024-09-05,2020-06-03,within an hour,100%,91-99%,f,51.0,57.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,6,0.0,3.0,"[""Elevator"", ""TV"", ""Stove"", ""Smoke alarm"", ""Window AC unit"", ""Cooking basics"", ""Heating"", ""Coffee"", ""Shower gel"", ""Paid washer \u2013 In building"", ""Refrigerator"", ""Conditioner"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Room-darkening shades"", ""Iron"", ""Private entrance"", ""Fire extinguisher"", ""Laundromat nearby"", ""Microwave"", ""Essentials"", ""Bed linens"", ""Hangers"", ""Shampoo"", ""Dishes and silverware"", ""Dedicated workspace"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Wifi"", ""Paid dryer \u2013 In building""]",$278.00,1,1125,1.0,7.0,1125.0,1125.0,6.4,1125.0,9,35,65,326,95,51,3,91-95%,96-100%,91-95%,96-100%,96-100%,96-100%,91-95%,t,51,40,11,0,POINT (-73.98852 40.74809),1.0,False,3 years and more,2-4 weeks
29760980,https://www.airbnb.com/rooms/29760980,2024-09-05,2018-11-02,unknown,unknown,unknown,f,1.0,2.0,['phone'],t,t,Brooklyn,Entire rental unit,Entire home/apt,3,1.0,2.0,"[""Kitchen"", ""Hot water"", ""Elevator"", ""Heating"", ""TV"", ""Essentials"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Wifi"", ""Free parking on premises""]",$298.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,60,90,365,1,0,0,51-80%,51-80%,51-80%,51-80%,51-80%,51-80%,51-80%,f,1,1,0,0,POINT (-73.98287 40.69998),1.0,False,3 years and more,1 year and more
27967580,https://www.airbnb.com/rooms/27967580,2024-08-05,2017-06-27,within an hour,91-99%,51-90%,t,54.0,365.0,"['email', 'phone', 'work_email']",t,t,Queens,Private room in townhouse,Private room,2,1.0,1.0,"[""Wifi"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Hangers"", ""Dedicated workspace"", ""Heating"", ""Gas stove"", ""Coffee maker"", ""Iron"", ""Long term stays allowed"", ""Refrigerator"", ""Hot water kettle"", ""Lock on bedroom door"", ""Exterior security cameras on property"", ""Hot water"", ""Oven"", ""Free street parking"", ""Bathtub"", ""Host greets you"", ""TV"", ""Smoke alarm"", ""Dishes and silverware"", ""Bed linens"", ""Window AC unit"", ""Kitchen"", ""Microwave"", ""Fire extinguisher""]",$59.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,0,0,0,232,17,4,0,96-100%,96-100%,91-95%,96-100%,96-100%,96-100%,91-95%,f,54,18,36,0,POINT (-73.92165 40.73733),2.0,True,3 years and more,2-6 months
49003697,https://www.airbnb.com/rooms/49003697,2023-11-01,2018-12-06,within an hour,100%,100%,t,1.0,5.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,4,1.0,2.0,"[""Cooking basics"", ""Heating"", ""Pack \u2019n play/Travel crib - available upon request"", ""Wifi"", ""Kitchen"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Smoke alarm"", ""Air conditioning"", ""Security cameras on property"", ""Fire extinguisher"", ""Essentials"", ""Hangers"", ""Hair dryer""]",$357.00,3,365,1.0,3.0,1.0,365.0,3.0,186.8,7,10,38,190,144,42,1,96-100%,91-95%,96-100%,96-100%,96-100%,96-100%,91-95%,t,1,1,0,0,POINT (-73.99741 40.74245),2.5,False,2-3 years,2-4 weeks
695515249027746508,https://www.airbnb.com/rooms/695515249027746508,2024-09-05,2015-07-15,within an hour,100%,91-99%,t,1.0,1.0,"['email', 'phone']",t,t,Queens,Entire home,Entire home/apt,7,2.0,4.0,"[""Cleaning products"", ""Smoke alarm"", ""55 inch HDTV with Amazon Prime Video, Chromecast, Disney+, Hulu, Netflix, standard cable"", ""Cooking basics"", ""Heating"", ""AC - split type ductless system"", ""Exterior security cameras on property"", ""Shower gel"", ""Hot water kettle"", ""Refrigerator"", ""Long term stays allowed"", ""Conditioner"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Iron"", ""Private entrance"", ""Maytag gas stove"", ""Free street parking"", ""Fire extinguisher"", ""Wine glasses"", ""Microwave"", ""Essentials"", ""Laundromat nearby"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Bed linens"", ""Freezer"", ""Toaster"", ""Hangers"", ""Shampoo"", ""Dishes and silverware"", ""Oven"", ""Dedicated workspace"", ""Bathtub"", ""Free driveway parking on premises \u2013 2 spaces"", ""Lockbox"", ""Self check-in"", ""First aid kit"", ""Luggage dropoff allowed"", ""Clothing storage"", ""Coffee maker"", ""Wifi""]",$294.00,2,180,2.0,3.0,1125.0,1125.0,2.1,1125.0,3,26,56,108,83,39,4,96-100%,96-100%,96-100%,96-100%,96-100%,91-95%,96-100%,f,1,1,0,0,POINT (-73.7327267 40.7295215),1.0,False,2-3 years,0-2 weeks
655266118586870004,https://www.airbnb.com/rooms/655266118586870004,2023-12-04,2018-07-02,within an hour,100%,91-99%,f,2.0,3.0,"['email', 'phone']",t,t,Queens,Entire rental unit,Entire home/apt,4,2.0,3.0,"[""Coffee"", ""Radiant heating"", ""Cooking basics"", ""Pets allowed"", ""Microwave"", ""Stainless steel oven"", ""Shampoo"", ""Clothing storage: closet"", ""Bed linens"", ""Dishes and silverware"", ""Shower gel"", ""Conditioner"", ""Hangers"", ""Coffee maker: Keurig coffee machine"", ""Dining table"", ""Iron"", ""Carbon monoxide alarm"", ""Stove"", ""Bathtub"", ""Wifi"", ""Self check-in"", ""Portable fans"", ""Luggage dropoff allowed"", ""Kitchen"", ""Hair dryer"", ""Air conditioning"", ""Essentials"", ""Keypad"", ""Body soap"", ""Refrigerator"", ""Freezer"", ""Smoke alarm"", ""Hot water"", ""TV""]",$62.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,0,26,55,330,55,27,0,91-95%,91-95%,91-95%,96-100%,96-100%,91-95%,91-95%,f,2,2,0,0,POINT (-73.84498 40.67595),1.0,False,1-2 years,2-6 months
876362581158740951,https://www.airbnb.com/rooms/876362581158740951,2024-09-05,2015-02-03,within an hour,91-99%,51-90%,f,61.0,110.0,['phone'],t,t,Manhattan,Entire rental unit,Entire home/apt,3,1.0,1.0,"[""Dining table"", ""Keypad"", ""TV"", ""Stove"", ""Smoke alarm"", ""Washer"", ""Cooking basics"", ""Paid parking off premises"", ""Heating"", ""Hot water kettle"", ""Refrigerator"", ""Long term stays allowed"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Room-darkening shades"", ""Free street parking"", ""Dryer"", ""Iron"", ""Private entrance"", ""Wine glasses"", ""Microwave"", ""Essentials"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Bed linens"", ""Freezer"", ""Toaster"", ""Hangers"", ""Dishes and silverware"", ""Oven"", ""Dedicated workspace"", ""Baking sheet"", ""Self check-in"", ""Clothing storage"", ""Coffee maker"", ""Air conditioning"", ""Wifi""]",$165.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,24,54,66,66,1,0,0,0-50%,0-50%,0-50%,0-50%,0-50%,0-50%,0-50%,f,61,61,0,0,POINT (-73.95575 40.7727),1.0,False,1-2 years,1 year and more
941950226938967896,https://www.airbnb.com/rooms/941950226938967896,2023-12-04,2023-07-23,within a few hours,51-90%,0-50%,f,6.0,6.0,"['email', 'phone']",t,t,Manhattan,Private room in rental unit,Private room,2,1.0,1.0,"[""Clothing storage"", ""Coffee"", ""Cooking basics"", ""Microwave"", ""Mini fridge"", ""Shampoo"", ""Cleaning products"", ""Dedicated workspace"", ""Dishwasher"", ""Laundromat nearby"", ""Bed linens"", ""Dishes and silverware"", ""Barbecue utensils"", ""Washer"", ""Hot water kettle"", ""Hangers"", ""Dining table"", ""Fire extinguisher"", ""Iron"", ""Carbon monoxide alarm"", ""Dryer"", ""Security cameras on property"", ""Wifi"", ""Stove"", ""Self check-in"", ""Luggage dropoff allowed"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""Air conditioning"", ""Heating"", ""Essentials"", ""Coffee maker"", ""Refrigerator"", ""Smoke alarm"", ""Hot water"", ""Smart lock"", ""TV""]",$109.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,0,29,59,149,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,f,2,0,2,0,POINT (-73.94198 40.79019),1.0,False,unknown,unknown
1173988629203386774,https://www.airbnb.com/rooms/1173988629203386774,2024-09-05,2017-09-14,within an hour,91-99%,51-90%,f,7.0,7.0,"['email', 'phone']",t,t,Manhattan,Room in hotel,Private room,4,2.0,1.0,"[""Exercise equipment"", ""Exterior security cameras on property"", ""TV"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Wifi""]",$139.00,40,365,40.0,40.0,365.0,365.0,40.0,365.0,0,0,0,264,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,f,7,2,5,0,POINT (-73.9810571 40.7550775),1.0,False,unknown,unknown
969814173883838169,https://www.airbnb.com/rooms/969814173883838169,2024-01-05,2019-07-07,within an hour,100%,100%,t,1.0,2.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,7,3.0,5.0,[],$589.00,2,365,1.0,4.0,365.0,365.0,3.7,365.0,19,34,59,234,2,2,1,96-100%,96-100%,96-100%,81-90%,96-100%,81-90%,81-90%,t,1,1,0,0,POINT (-73.98691 40.71872),2.0,False,0-6 months,2-4 weeks
38494298,https://www.airbnb.com/rooms/38494298,2024-09-04,2014-08-27,within an hour,100%,91-99%,t,4.0,5.0,"['email', 'phone']",t,t,Brooklyn,Entire rental unit,Entire home/apt,2,1.0,2.0,"[""TV"", ""Stove"", ""Smoke alarm"", ""Cooking basics"", ""Private backyard \u2013 Fully fenced"", ""Heating"", ""Exterior security cameras on property"", ""Shower gel"", ""Portable fans"", ""Refrigerator"", ""Garden view"", ""Conditioner"", ""Noise decibel monitors on property"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Body soap"", ""Free street parking"", ""Iron"", ""Private entrance"", ""Fire extinguisher"", ""Laundromat nearby"", ""Microwave"", ""Essentials"", ""Smart lock"", ""Carbon monoxide alarm"", ""Bed linens"", ""Hangers"", ""Shampoo"", ""Dishes and silverware"", ""Oven"", ""Extra pillows and blankets"", ""Self check-in"", ""First aid kit"", ""Coffee maker"", ""Air conditioning"", ""Wifi""]",$120.00,30,90,30.0,30.0,90.0,90.0,30.0,90.0,4,34,64,154,154,1,0,96-100%,96-100%,96-100%,96-100%,96-100%,81-90%,91-95%,f,2,1,1,0,POINT (-73.88896 40.66958),1.0,False,3 years and more,2-6 months
896193773810813106,https://www.airbnb.com/rooms/896193773810813106,2023-12-05,2016-02-02,within an hour,100%,51-90%,f,3.0,5.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,2,1.0,1.0,"[""Long term stays allowed"", ""Cooking basics"", ""Paid dryer"", ""Extra pillows and blankets"", ""Shampoo"", ""Cleaning products"", ""Clothing storage: closet"", ""Bed linens"", ""Dishes and silverware"", ""Shower gel"", ""Washer"", ""Paid parking on premises"", ""Iron"", ""Wine glasses"", ""Wifi"", ""Kitchen"", ""Central heating"", ""Hair dryer"", ""Air conditioning"", ""Drying rack for clothing"", ""Host greets you"", ""Coffee maker"", ""Refrigerator"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Gas stove""]",$250.00,30,365,30.0,30.0,365.0,365.0,30.0,365.0,0,0,0,0,12,12,1,96-100%,91-95%,81-90%,96-100%,96-100%,96-100%,91-95%,f,2,2,0,0,POINT (-73.9496016 40.7793571),1.0,False,6-12 months,2-4 weeks
644408999215474165,https://www.airbnb.com/rooms/644408999215474165,2023-12-04,2022-03-13,within an hour,100%,51-90%,t,8.0,14.0,"['email', 'phone']",t,t,Manhattan,Entire condo,Entire home/apt,6,2.0,3.0,"[""Outdoor dining area"", ""Long term stays allowed"", ""Building staff"", ""Coffee"", ""Gym in building"", ""Cooking basics"", ""Microwave"", ""Elevator"", ""Extra pillows and blankets"", ""Shampoo"", ""Cleaning products"", ""Crib"", ""Shared patio or balcony"", ""Dedicated workspace"", ""Dishwasher"", ""Laundromat nearby"", ""Clothing storage: closet, wardrobe, and dresser"", ""Dishes and silverware"", ""Shower gel"", ""Conditioner"", ""Washer"", ""Hot water kettle"", ""Central air conditioning"", ""Trash compactor"", ""Exercise equipment"", ""Babysitter recommendations"", ""Hangers"", ""Dining table"", ""Fire extinguisher"", ""Iron"", ""Oven"", ""Carbon monoxide alarm"", ""Dryer"", ""55\"" HDTV with Amazon Prime Video, Hulu, Netflix, Roku"", ""Toaster"", ""Security cameras on property"", ""Bathtub"", ""Wifi"", ""Wine glasses"", ""Self check-in"", ""Luggage dropoff allowed"", ""Pack \u2019n play/Travel crib"", ""Kitchen"", ""Room-darkening shades"", ""Hair dryer"", ""First aid kit"", ""Drying rack for clothing"", ""Stainless steel gas stove"", ""Heating"", ""Outdoor furniture"", ""Essentials"", ""Fire pit"", ""BBQ grill"", ""Coffee maker"", ""Refrigerator"", ""Freezer"", ""Dove body soap"", ""Hot water"", ""Smoke alarm"", ""Paid parking garage off premises"", ""Bed linens""]",$639.00,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,6,19,19,30,13,0,96-100%,91-95%,96-100%,96-100%,96-100%,96-100%,91-95%,f,6,6,0,0,POINT (-73.98987716993436 40.765452630180775),1.5,False,1-2 years,2-6 months
932396699469029196,https://www.airbnb.com/rooms/932396699469029196,2024-06-05,2022-04-29,within a day,51-90%,51-90%,f,18.0,18.0,"['email', 'phone']",t,t,Brooklyn,Private room in rental unit,Private room,1,4.0,4.0,"[""Baking sheet"", ""Clothing storage: closet"", ""Cleaning products"", ""Bed linens"", ""Toaster"", ""Hot water"", ""Iron"", ""First aid kit"", ""Dining table"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Bathtub"", ""Wifi"", ""Dedicated workspace"", ""Wine glasses"", ""Long term stays allowed"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Carbon monoxide alarm"", ""Hot water kettle"", ""Single oven"", ""Coffee maker"", ""Smoke alarm"", ""Free street parking"", ""Microwave"", ""Freezer"", ""Cooking basics"", ""Heating"", ""Free dryer \u2013 In unit"", ""Gas stove"", ""43 inch HDTV with Amazon Prime Video, Apple TV, Chromecast, Disney+, Fire TV, HBO Max, Hulu, Netflix, Roku"", ""Dishes and silverware"", ""Hangers"", ""Portable air conditioning"", ""Essentials"", ""Exterior security cameras on property"", ""Private entrance"", ""Refrigerator""]",$45.00,60,365,60.0,60.0,365.0,365.0,60.0,365.0,2,2,30,305,2,2,0,96-100%,96-100%,96-100%,96-100%,81-90%,51-80%,96-100%,f,18,3,15,0,POINT (-73.9164198983267 40.655525853443145),2.0,False,6-12 months,2-6 months
660041386479947620,https://www.airbnb.com/rooms/660041386479947620,2024-03-07,2022-04-12,within an hour,100%,100%,f,3.0,6.0,"['email', 'phone']",t,t,Bronx,Private room in guest suite,Private room,3,1.0,1.0,"[""Portable fans"", ""Ethernet connection"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Radiant heating"", ""Conditioner"", ""Coffee maker"", ""Wifi"", ""TV"", ""Security cameras on property"", ""Lockbox"", ""Kitchen"", ""Private entrance"", ""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Essentials"", ""Baking sheet"", ""Clothing storage"", ""Free parking on premises"", ""Trash compactor"", ""Smoke alarm"", ""Pets allowed"", ""Hangers"", ""Dryer"", ""Cleaning products"", ""Dining table"", ""Dedicated workspace"", ""Body soap"", ""Self check-in"", ""Cooking basics"", ""Hair dryer"", ""Iron"", ""Free washer \u2013 In building""]",$120.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,60,90,365,29,9,0,91-95%,91-95%,96-100%,91-95%,96-100%,91-95%,81-90%,f,1,0,1,0,POINT (-73.8386786 40.87027519999999),1.0,False,1-2 years,6-12 months
722416737381606975,https://www.airbnb.com/rooms/722416737381606975,2024-09-05,2016-09-15,within an hour,100%,51-90%,t,9.0,11.0,"['email', 'phone']",t,t,Manhattan,Entire rental unit,Entire home/apt,6,1.0,2.0,"[""Dishwasher"", ""Cleaning products"", ""Dining table"", ""Avanti gas stove"", ""Keypad"", ""Avanti oven"", ""Smoke alarm"", ""Window AC unit"", ""Pack \u2019n play/Travel crib - available upon request"", ""Crib - available upon request"", ""Cooking basics"", ""Bose Bluetooth sound system"", ""Exterior security cameras on property"", ""Coffee maker: Keurig coffee machine"", ""Coffee"", ""Paid washer \u2013 In building"", ""Portable fans"", ""Hot water kettle"", ""Long term stays allowed"", ""Garden view"", ""Ceiling fan"", ""Drying rack for clothing"", ""Conditioner"", ""Books and reading material"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Room-darkening shades"", ""Avanti refrigerator"", ""Iron"", ""Free street parking"", ""Fire extinguisher"", ""Wine glasses"", ""Microwave"", ""Essentials"", ""Central heating"", ""Laundromat nearby"", ""Paid parking garage off premises"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet and closet"", ""Pets allowed"", ""Cleaning available during stay"", ""55 inch HDTV with Netflix, premium cable"", ""Bed linens"", ""Freezer"", ""Toaster"", ""Hangers"", ""Shampoo"", ""Dishes and silverware"", ""Dedicated workspace"", ""Bathtub"", ""Extra pillows and blankets"", ""Self check-in"", ""First aid kit"", ""Luggage dropoff allowed"", ""Dove body soap"", ""Blender"", ""Wifi"", ""Paid dryer \u2013 In building""]",$217.00,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,0,0,0,253,50,8,0,96-100%,96-100%,96-100%,96-100%,96-100%,96-100%,96-100%,f,9,9,0,0,POINT (-73.96834 40.78836),1.0,False,1-2 years,1-2 months
999771308036502312,https://www.airbnb.com/rooms/999771308036502312,2024-09-04,2016-12-16,within an hour,100%,91-99%,f,4494.0,4784.0,"['email', 'phone', 'work_email']",t,t,Manhattan,Entire rental unit,Entire home/apt,2,0.0,1.0,"[""Dishwasher"", ""Crib"", ""Elevator"", ""TV"", ""Smoke alarm"", ""Cooking basics"", ""Heating"", ""Dryer \u2013 In building"", ""Refrigerator"", ""Long term stays allowed"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Iron"", ""Private entrance"", ""Washer \u2013\u00a0In building"", ""Microwave"", ""Essentials"", ""Gym"", ""Carbon monoxide alarm"", ""Pets allowed"", ""Bed linens"", ""Hangers"", ""Shampoo"", ""High chair"", ""Oven"", ""Bathtub"", ""Lockbox"", ""Self check-in"", ""Coffee maker"", ""Air conditioning"", ""Wifi""]",$303.00,31,1125,31.0,365.0,1125.0,1125.0,34.8,1125.0,0,0,0,247,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,t,876,876,0,0,POINT (-74.014869 40.70803),1.0,False,unknown,unknown
1196496929977445770,https://www.airbnb.com/rooms/1196496929977445770,2024-09-05,2014-06-17,within an hour,100%,0-50%,f,3.0,5.0,"['email', 'phone']",t,f,Manhattan,Private room in rental unit,Private room,1,1.0,1.0,"[""Kitchen"", ""Dedicated workspace"", ""Fire extinguisher"", ""Smoke alarm"", ""Air conditioning"", ""Lock on bedroom door"", ""Wifi"", ""Free parking on premises""]",$47.00,30,60,30.0,30.0,60.0,60.0,30.0,60.0,0,3,33,92,0,0,0,unknown,unknown,unknown,unknown,unknown,unknown,unknown,f,3,1,2,0,POINT (-73.98537194927417 40.724975526547546),1.0,True,unknown,unknown
754389618036593839,https://www.airbnb.com/rooms/754389618036593839,2024-09-04,2015-06-19,within an hour,100%,100%,t,1.0,3.0,"['email', 'phone']",t,t,Queens,Entire rental unit,Entire home/apt,6,3.0,3.0,"[""Shared patio or balcony"", ""Cleaning products"", ""Keypad"", ""Smoke alarm"", ""Fast wifi \u2013 383 Mbps"", ""Paid pack \u2019n play/travel crib - available upon request"", ""55 inch HDTV with Roku"", ""Cooking basics"", ""Clothing storage: closet and dresser"", ""Exercise equipment: yoga mat"", ""AC - split type ductless system"", ""Exterior security cameras on property"", ""Coffee"", ""Samsung stainless steel electric stove"", ""Outdoor furniture"", ""Hot water kettle"", ""Shared backyard \u2013 Not fully fenced"", ""Refrigerator"", ""Long term stays allowed"", ""Conditioner"", ""Books and reading material"", ""Noise decibel monitors on property"", ""Kitchen"", ""Hair dryer"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Iron"", ""Private entrance"", ""Free street parking"", ""Fire extinguisher"", ""Wine glasses"", ""Microwave"", ""Essentials"", ""Laundromat nearby"", ""Carbon monoxide alarm"", ""Children\u2019s dinnerware"", ""Bed linens"", ""Freezer"", ""Toaster"", ""Hangers"", ""Shampoo"", ""Dishes and silverware"", ""Oven"", ""Dedicated workspace"", ""Bathtub"", ""Baking sheet"", ""Baby safety gates"", ""Extra pillows and blankets"", ""Self check-in"", ""Free driveway parking on premises \u2013 1 space"", ""First aid kit"", ""Board games"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Heating - split type ductless system"", ""Dining table""]",$219.00,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,15,45,47,47,22,5,0,96-100%,96-100%,96-100%,96-100%,96-100%,91-95%,96-100%,f,1,1,0,0,POINT (-73.73985 40.69393),1.0,False,1-2 years,1-2 months
