listing_id,listing_url,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_365,instant_bookable,geometry,bathrooms_number,is_bathroom_shared,log_price,days_since_host,host_response_time_a_few_days_or_more,host_response_time_within_a_day,host_response_time_within_a_few_hours,host_response_time_within_an_hour,host_response_rate_0_50,host_response_rate_100,host_response_rate_51_90,host_response_rate_91_99,host_acceptance_rate_0_50,host_acceptance_rate_100,host_acceptance_rate_51_90,host_acceptance_rate_91_99,log_host_listings_count,root_calculated_host_listings_count_entire_homes,root_calculated_host_listings_count_private_rooms,root_calculated_host_listings_count_shared_rooms,host_verification_email,host_verification_phone,host_verification_work_email,host_verification_count,property_type_Apartment,property_type_House,room_type_Entire_home_apt,room_type_Hotel_room,room_type_Private_room,number_of_amenities,root_number_of_reviews,root_number_of_reviews_ltm,root_number_of_reviews_l30d,time_since_first_review_0_6_months,time_since_first_review_1_2_years,time_since_first_review_2_3_years,time_since_first_review_3_years_and_more,time_since_first_review_6_12_months,time_since_last_review_0_2_weeks,time_since_last_review_1_year_and_more,time_since_last_review_1_2_months,time_since_last_review_2_4_weeks,time_since_last_review_2_6_months,time_since_last_review_6_12_months,review_scores_rating_0_50,review_scores_rating_51_80,review_scores_rating_81_90,review_scores_rating_91_95,review_scores_rating_96_100,review_scores_accuracy_0_50,review_scores_accuracy_51_80,review_scores_accuracy_81_90,review_scores_accuracy_91_95,review_scores_accuracy_96_100,review_scores_cleanliness_0_50,review_scores_cleanliness_51_80,review_scores_cleanliness_81_90,review_scores_cleanliness_91_95,review_scores_cleanliness_96_100,review_scores_checkin_0_50,review_scores_checkin_51_80,review_scores_checkin_81_90,review_scores_checkin_91_95,review_scores_checkin_96_100,review_scores_communication_0_50,review_scores_communication_51_80,review_scores_communication_81_90,review_scores_communication_91_95,review_scores_communication_96_100,review_scores_location_0_50,review_scores_location_51_80,review_scores_location_81_90,review_scores_location_91_95,review_scores_location_96_100,review_scores_value_0_50,review_scores_value_51_80,review_scores_value_81_90,review_scores_value_91_95,review_scores_value_96_100
2115809,https://www.airbnb.com/rooms/2115809,True,True,True,1,1.0,1.0,30,1125,0,85,False,POINT (-73.9884 40.66625),2.0,True,4.0943445622221,4551,False,False,True,False,False,False,True,False,False,False,True,False,1.0986122886681098,0.0,1.4142135623730951,0.0,True,True,True,3,False,True,False,False,True,45,2.0,1.0,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
46729545,https://www.airbnb.com/rooms/46729545,True,True,True,3,2.0,3.0,30,150,0,331,True,POINT (-73.97696 40.74677),1.0,False,5.365976015021851,1374,False,False,False,True,False,True,False,False,False,True,False,False,1.791759469228055,2.0,1.4142135623730951,0.0,True,True,False,2,False,True,True,False,False,52,10.677078252031311,1.0,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
855961894411260875,https://www.airbnb.com/rooms/855961894411260875,False,True,True,8,0.0,2.0,1,25,29,29,True,POINT (-73.99388421623945 40.75311757286829),1.0,False,6.478509642208569,3340,False,False,False,True,False,True,False,False,False,True,False,False,2.995732273553991,0.0,4.47213595499958,0.0,True,True,False,2,False,False,False,False,True,28,3.0,2.23606797749979,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
621617855395281977,https://www.airbnb.com/rooms/621617855395281977,False,True,True,12,6.0,7.0,30,90,25,264,False,POINT (-73.93162 40.68445),2.5,False,6.75343791859778,4503,False,True,False,False,False,False,True,False,False,True,False,False,0.6931471805599453,1.4142135623730951,0.0,0.0,True,True,False,2,False,True,True,False,False,55,6.164414002968976,2.23606797749979,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
579002769165822987,https://www.airbnb.com/rooms/579002769165822987,False,True,True,3,1.0,2.0,30,365,30,365,False,POINT (-73.99756 40.76243),1.0,False,5.855071922202427,2244,False,False,False,True,False,False,True,False,False,False,False,True,4.5217885770490405,2.23606797749979,0.0,0.0,True,True,True,3,True,False,True,False,False,5,1.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1193932979738344779,https://www.airbnb.com/rooms/1193932979738344779,False,True,True,1,4.0,1.0,30,365,29,330,False,POINT (-73.95224097222568 40.67250270973338),2.0,False,3.688879454113936,4407,False,False,False,True,False,False,False,True,True,False,False,False,6.588926477533519,0.0,26.81417535558385,0.0,True,True,False,2,True,False,False,False,True,16,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54306557,https://www.airbnb.com/rooms/54306557,False,True,True,4,2.0,2.0,30,365,0,0,False,POINT (-73.91649 40.6921),2.0,False,5.313205979041787,784,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1.0,0.0,0.0,True,True,False,2,True,False,True,False,False,46,6.324555320336759,3.1622776601683795,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1066994218936480238,https://www.airbnb.com/rooms/1066994218936480238,False,True,True,3,1.0,0.0,30,36,30,269,False,POINT (-73.95740700527327 40.80273313034126),1.5,False,5.075173815233827,2507,True,False,False,False,True,False,False,False,False,False,False,False,0.0,1.0,0.0,0.0,True,True,False,2,True,False,True,False,False,28,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
694024141571245527,https://www.airbnb.com/rooms/694024141571245527,True,True,True,2,1.0,1.0,30,365,1,269,False,POINT (-73.99495 40.75885),1.0,False,5.480638923341991,3525,False,False,False,True,False,True,False,False,False,True,False,False,0.0,1.0,0.0,0.0,True,True,True,3,True,False,True,False,False,76,3.741657386773941,2.6457513110645907,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
747831622955846680,https://www.airbnb.com/rooms/747831622955846680,False,True,True,6,2.0,3.0,30,1125,18,332,True,POINT (-73.96942 40.78986),2.0,False,6.905753276311464,840,False,False,False,True,False,False,True,False,False,True,False,False,1.6094379124341005,1.4142135623730951,1.0,0.0,True,True,False,2,True,False,True,False,False,52,7.54983443527075,3.1622776601683795,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
